ticker,date,open,high,low,close
CEAB3,2023-01-02,2.28,2.28,2.15,2.2
CEAB3,2023-01-03,2.19,2.26,2.12,2.12
CEAB3,2023-01-04,2.14,2.25,2.13,2.25
CEAB3,2023-01-05,2.25,2.34,2.22,2.31
CEAB3,2023-01-06,2.27,2.36,2.25,2.35
CEAB3,2023-01-09,2.33,2.39,2.26,2.36
CEAB3,2023-01-10,2.34,2.59,2.31,2.56
CEAB3,2023-01-11,2.55,2.68,2.49,2.63
CEAB3,2023-01-12,2.49,2.63,2.39,2.55
CEAB3,2023-01-13,2.53,2.61,2.4,2.43
CEAB3,2023-01-16,3.0,3.13,2.5,2.71
CEAB3,2023-01-17,2.66,2.91,2.53,2.61
CEAB3,2023-01-18,2.65,2.72,2.53,2.55
CEAB3,2023-01-19,2.5,2.6,2.47,2.5
CEAB3,2023-01-20,2.51,3.08,2.5,3.07
CEAB3,2023-01-23,3.06,3.06,2.78,2.8
CEAB3,2023-01-24,2.81,2.95,2.78,2.82
CEAB3,2023-01-25,2.82,3.04,2.8,2.94
CEAB3,2023-01-26,2.9,3.01,2.9,2.98
CEAB3,2023-01-27,2.98,3.2,2.95,3.11
CEAB3,2023-01-30,3.14,3.15,2.87,2.89
CEAB3,2023-01-31,2.89,3.03,2.81,2.98
CEAB3,2023-02-01,2.97,3.11,2.94,3.06
CEAB3,2023-02-02,3.04,3.14,3.01,3.06
CEAB3,2023-02-03,3.05,3.05,2.9,2.9
CEAB3,2023-02-06,2.9,2.92,2.69,2.71
CEAB3,2023-02-07,2.71,2.79,2.61,2.61
CEAB3,2023-02-08,2.63,2.65,2.45,2.56
CEAB3,2023-02-09,2.56,2.61,2.41,2.41
CEAB3,2023-02-10,2.4,2.42,2.25,2.28
CEAB3,2023-02-13,2.28,2.34,2.16,2.29
CEAB3,2023-02-14,2.29,2.37,2.19,2.22
CEAB3,2023-02-15,2.23,2.34,2.19,2.3
CEAB3,2023-02-16,2.29,2.34,2.23,2.25
CEAB3,2023-02-17,2.24,2.29,2.14,2.14
CEAB3,2023-02-22,2.14,2.16,2.01,2.02
CEAB3,2023-02-23,2.02,2.06,1.98,2.04
CEAB3,2023-02-24,2.05,2.1,2.01,2.01
CEAB3,2023-02-27,1.99,2.07,1.98,2.03
CEAB3,2023-02-28,2.04,2.11,2.02,2.02
CEAB3,2023-03-01,2.03,2.08,1.88,1.94
CEAB3,2023-03-02,2.32,2.34,2.15,2.18
CEAB3,2023-03-03,2.21,2.8,2.18,2.72
CEAB3,2023-03-06,2.77,2.9,2.65,2.89
CEAB3,2023-03-07,2.86,3.04,2.85,2.96
CEAB3,2023-03-08,2.95,3.17,2.94,3.11
CEAB3,2023-03-09,3.11,3.17,2.92,3.0
CEAB3,2023-03-10,2.99,3.04,2.86,2.98
CEAB3,2023-03-13,2.93,3.19,2.86,3.1
CEAB3,2023-03-14,3.1,3.14,2.85,2.87
CEAB3,2023-03-15,2.8,3.03,2.78,3.0
CEAB3,2023-03-16,3.0,3.05,2.94,2.98
CEAB3,2023-03-17,2.98,2.99,2.84,2.84
CEAB3,2023-03-20,2.82,2.86,2.71,2.73
CEAB3,2023-03-21,2.75,2.77,2.7,2.73
CEAB3,2023-03-22,2.72,2.86,2.64,2.71
CEAB3,2023-03-23,2.71,2.72,2.51,2.6
CEAB3,2023-03-24,2.6,2.65,2.41,2.57
CEAB3,2023-03-27,2.58,2.79,2.58,2.73
CEAB3,2023-03-28,2.7,2.92,2.66,2.9
CEAB3,2023-03-29,2.9,2.92,2.74,2.81
CEAB3,2023-03-30,2.85,3.02,2.82,2.89
CEAB3,2023-03-31,2.86,2.94,2.72,2.79
CEAB3,2023-04-03,2.81,2.84,2.71,2.84
CEAB3,2023-04-04,2.83,2.88,2.65,2.65
CEAB3,2023-04-05,2.7,2.8,2.59,2.65
CEAB3,2023-04-06,2.65,2.7,2.62,2.67
CEAB3,2023-04-10,2.7,2.75,2.64,2.67
CEAB3,2023-04-11,2.73,2.98,2.71,2.95
CEAB3,2023-04-12,3.0,3.11,2.99,3.06
CEAB3,2023-04-13,3.06,3.23,2.99,3.11
CEAB3,2023-04-14,3.12,3.14,3.0,3.06
CEAB3,2023-04-17,3.03,3.1,3.01,3.01
CEAB3,2023-04-18,3.06,3.08,2.85,2.91
CEAB3,2023-04-19,2.85,2.9,2.67,2.7
CEAB3,2023-04-20,2.71,2.84,2.64,2.78
CEAB3,2023-04-24,2.77,2.87,2.75,2.84
CEAB3,2023-04-25,2.81,2.82,2.68,2.7
CEAB3,2023-04-26,2.7,2.79,2.63,2.74
CEAB3,2023-04-27,2.75,2.75,2.65,2.7
CEAB3,2023-04-28,2.69,2.86,2.66,2.78
CEAB3,2023-05-02,2.78,3.0,2.64,2.93
CEAB3,2023-05-03,2.97,3.07,2.86,2.95
CEAB3,2023-05-04,2.97,3.13,2.95,3.08
CEAB3,2023-05-05,3.11,3.29,3.08,3.28
CEAB3,2023-05-08,3.3,3.49,3.29,3.41
CEAB3,2023-05-09,3.38,3.6,3.34,3.5
CEAB3,2023-05-10,3.49,3.71,3.49,3.68
CEAB3,2023-05-11,3.65,3.8,3.62,3.8
CEAB3,2023-05-12,3.56,3.98,3.53,3.84
CEAB3,2023-05-15,3.87,4.03,3.71,3.99
CEAB3,2023-05-16,3.99,4.01,3.85,3.93
CEAB3,2023-05-17,3.98,4.28,3.96,4.28
CEAB3,2023-05-18,4.27,4.32,4.09,4.31
CEAB3,2023-05-19,4.36,4.44,4.2,4.25
CEAB3,2023-05-22,4.26,4.36,4.21,4.28
CEAB3,2023-05-23,4.24,4.51,4.23,4.3
CEAB3,2023-05-24,4.28,4.44,4.12,4.24
CEAB3,2023-05-25,4.36,4.49,4.3,4.48
CEAB3,2023-05-26,4.5,4.58,4.36,4.51
CEAB3,2023-05-29,4.56,4.57,4.41,4.52
CEAB3,2023-05-30,4.61,4.63,4.33,4.36
CEAB3,2023-05-31,4.32,4.6,4.3,4.6
CEAB3,2023-06-01,4.6,5.34,4.52,5.34
CEAB3,2023-06-02,5.43,5.5,5.04,5.09
CEAB3,2023-06-05,5.07,5.15,4.8,5.1
CEAB3,2023-06-06,5.14,5.24,4.95,4.97
CEAB3,2023-06-07,5.04,5.1,4.7,4.81
CEAB3,2023-06-09,4.86,4.91,4.68,4.75
CEAB3,2023-06-12,4.76,5.07,4.66,4.9
CEAB3,2023-06-13,4.95,5.01,4.62,4.68
CEAB3,2023-06-14,4.73,5.24,4.62,5.22
CEAB3,2023-06-15,5.25,5.32,4.81,4.98
CEAB3,2023-06-16,4.93,5.0,4.76,4.82
CEAB3,2023-06-19,4.82,4.97,4.79,4.93
CEAB3,2023-06-20,4.93,5.32,4.87,5.26
CEAB3,2023-06-21,5.26,5.44,5.18,5.35
CEAB3,2023-06-22,5.19,5.3,5.01,5.2
CEAB3,2023-06-23,5.25,5.5,5.12,5.43
CEAB3,2023-06-26,5.42,5.42,5.25,5.37
CEAB3,2023-06-27,5.5,5.74,5.09,5.22
CEAB3,2023-06-28,5.18,5.52,5.14,5.29
CEAB3,2023-06-29,5.33,5.52,5.29,5.5
CEAB3,2023-06-30,5.57,5.74,5.37,5.43
CEAB3,2023-07-03,5.45,5.49,5.27,5.39
CEAB3,2023-07-04,5.39,5.55,5.32,5.51
CEAB3,2023-07-05,5.46,5.82,5.42,5.76
CEAB3,2023-07-06,5.68,5.7,5.5,5.55
CEAB3,2023-07-07,5.59,5.8,5.55,5.74
CEAB3,2023-07-10,5.73,5.74,5.54,5.57
CEAB3,2023-07-11,5.57,5.58,5.3,5.56
CEAB3,2023-07-12,5.65,6.08,5.65,5.81
CEAB3,2023-07-13,5.82,5.95,5.45,5.56
CEAB3,2023-07-14,5.3,5.35,4.78,4.89
CEAB3,2023-07-17,4.88,5.18,4.84,5.17
CEAB3,2023-07-18,5.15,5.5,5.14,5.42
CEAB3,2023-07-19,5.41,5.47,5.32,5.38
CEAB3,2023-07-20,5.41,5.46,5.22,5.32
CEAB3,2023-07-21,5.3,5.64,5.3,5.49
CEAB3,2023-07-24,5.53,5.57,5.33,5.49
CEAB3,2023-07-25,5.56,5.75,5.45,5.49
CEAB3,2023-07-26,5.49,5.63,5.41,5.6
CEAB3,2023-07-27,5.62,5.66,5.45,5.48
CEAB3,2023-07-28,5.55,5.55,5.44,5.5
CEAB3,2023-07-31,5.55,5.88,5.55,5.7
CEAB3,2023-08-01,5.65,5.92,5.45,5.91
CEAB3,2023-08-02,5.97,6.02,5.69,5.82
CEAB3,2023-08-03,5.96,6.08,5.78,5.83
CEAB3,2023-08-04,5.81,6.17,5.8,6.14
CEAB3,2023-08-07,6.17,6.17,5.81,5.83
CEAB3,2023-08-08,5.78,5.88,5.55,5.74
CEAB3,2023-08-09,5.74,5.95,5.67,5.7
CEAB3,2023-08-10,5.8,5.93,5.78,5.84
CEAB3,2023-08-11,6.18,6.9,5.92,6.7
CEAB3,2023-08-14,6.7,6.86,6.53,6.62
CEAB3,2023-08-15,6.6,6.69,6.3,6.56
CEAB3,2023-08-16,6.58,6.63,6.28,6.43
CEAB3,2023-08-17,6.51,6.53,6.13,6.17
CEAB3,2023-08-18,6.12,6.37,5.82,6.23
CEAB3,2023-08-21,6.19,6.22,5.96,5.99
CEAB3,2023-08-22,6.07,6.16,5.9,6.14
CEAB3,2023-08-23,6.2,6.55,6.12,6.48
CEAB3,2023-08-24,6.48,6.61,6.36,6.43
CEAB3,2023-08-25,6.41,6.43,5.98,5.98
CEAB3,2023-08-28,6.03,6.04,5.47,5.66
CEAB3,2023-08-29,5.68,5.82,5.47,5.69
CEAB3,2023-08-30,5.7,5.72,5.46,5.5
CEAB3,2023-08-31,5.49,5.49,5.3,5.35
CEAB3,2023-09-01,5.4,5.64,5.32,5.62
CEAB3,2023-09-04,5.65,5.7,5.4,5.48
CEAB3,2023-09-05,5.45,5.49,5.3,5.42
CEAB3,2023-09-06,5.4,5.57,5.4,5.44
CEAB3,2023-09-08,5.43,5.46,5.31,5.32
CEAB3,2023-09-11,5.38,5.46,5.26,5.36
CEAB3,2023-09-12,5.36,5.57,5.36,5.51
CEAB3,2023-09-13,5.5,5.8,5.43,5.6
CEAB3,2023-09-14,5.65,5.66,5.45,5.52
CEAB3,2023-09-15,5.54,5.56,5.11,5.18
CEAB3,2023-09-18,5.15,5.32,5.1,5.22
CEAB3,2023-09-19,5.21,5.23,5.12,5.12
CEAB3,2023-09-20,5.15,5.58,5.14,5.42
CEAB3,2023-09-21,5.31,5.39,5.19,5.19
CEAB3,2023-09-22,5.25,5.31,5.1,5.1
CEAB3,2023-09-25,4.99,5.09,4.92,5.02
CEAB3,2023-09-26,4.99,5.22,4.82,4.9
CEAB3,2023-09-27,4.95,5.18,4.8,4.99
CEAB3,2023-09-28,4.98,5.31,4.93,5.25
CEAB3,2023-09-29,5.35,5.56,5.33,5.5
CEAB3,2023-10-02,5.49,5.49,5.12,5.12
CEAB3,2023-10-03,5.04,5.1,4.7,4.71
CEAB3,2023-10-04,4.77,5.14,4.77,5.09
CEAB3,2023-10-05,5.1,5.23,4.94,4.95
CEAB3,2023-10-06,4.81,5.14,4.76,5.06
CEAB3,2023-10-09,4.98,5.03,4.83,4.98
CEAB3,2023-10-10,5.03,5.4,5.03,5.28
CEAB3,2023-10-11,5.34,5.38,5.15,5.29
CEAB3,2023-10-13,5.21,5.21,5.0,5.0
CEAB3,2023-10-16,5.06,5.17,4.94,5.12
CEAB3,2023-10-17,5.08,5.25,5.02,5.1
CEAB3,2023-10-18,5.07,5.1,4.82,4.92
CEAB3,2023-10-19,4.93,5.12,4.86,4.97
CEAB3,2023-10-20,4.92,5.06,4.88,4.96
CEAB3,2023-10-23,4.88,5.13,4.85,5.06
CEAB3,2023-10-24,5.11,5.23,5.04,5.14
CEAB3,2023-10-25,5.15,5.19,4.92,5.0
CEAB3,2023-10-26,5.02,5.3,5.02,5.23
CEAB3,2023-10-27,5.24,5.43,5.15,5.2
CEAB3,2023-10-30,5.21,5.25,4.93,4.94
CEAB3,2023-10-31,5.0,5.16,4.8,5.16
CEAB3,2023-11-01,5.16,5.29,5.08,5.24
CEAB3,2023-11-03,5.39,5.84,5.39,5.76
CEAB3,2023-11-06,5.82,6.09,5.65,5.72
CEAB3,2023-11-07,5.67,5.98,5.65,5.78
CEAB3,2023-11-08,5.8,6.08,5.8,6.02
CEAB3,2023-11-09,6.09,6.25,5.91,6.13
CEAB3,2023-11-10,6.5,7.42,6.47,7.24
CEAB3,2023-11-13,7.21,7.79,7.14,7.43
CEAB3,2023-11-14,7.44,7.87,7.41,7.44
CEAB3,2023-11-16,7.4,8.25,7.23,8.03
CEAB3,2023-11-17,8.09,8.4,8.0,8.33
CEAB3,2023-11-20,8.4,8.47,8.23,8.26
CEAB3,2023-11-21,8.23,8.23,7.95,8.1
CEAB3,2023-11-22,8.1,8.32,7.96,7.96
CEAB3,2023-11-23,7.98,7.99,7.74,7.74
CEAB3,2023-11-24,7.72,7.92,7.44,7.77
CEAB3,2023-11-27,7.8,7.82,7.58,7.58
CEAB3,2023-11-28,7.58,7.88,7.5,7.76
CEAB3,2023-11-29,7.87,8.47,7.82,8.12
CEAB3,2023-11-30,8.15,8.5,8.05,8.13
CEAB3,2023-12-01,8.22,8.63,8.11,8.62
CEAB3,2023-12-04,8.58,8.58,8.14,8.19
CEAB3,2023-12-05,8.22,8.61,8.22,8.24
CEAB3,2023-12-06,8.32,8.39,8.01,8.09
CEAB3,2023-12-07,8.16,8.41,8.08,8.34
CEAB3,2023-12-08,8.4,8.51,8.27,8.42
CEAB3,2023-12-11,8.4,8.61,8.32,8.37
CEAB3,2023-12-12,8.37,8.78,8.37,8.57
CEAB3,2023-12-13,8.57,8.8,8.34,8.79
CEAB3,2023-12-14,8.85,9.14,8.54,8.69
CEAB3,2023-12-15,8.7,8.76,8.2,8.2
CEAB3,2023-12-18,8.2,8.38,8.09,8.12
CEAB3,2023-12-19,8.16,8.28,7.74,7.79
CEAB3,2023-12-20,7.85,8.3,7.81,8.08
CEAB3,2023-12-21,8.14,8.35,8.08,8.18
CEAB3,2023-12-22,8.18,8.26,7.93,8.02
CEAB3,2023-12-26,8.05,8.11,7.82,7.83
CEAB3,2023-12-27,7.85,8.0,7.79,7.89
CEAB3,2023-12-28,7.88,7.98,7.75,7.83
CEAB3,2024-01-02,7.85,7.86,7.45,7.52
CEAB3,2024-01-03,7.5,7.68,7.38,7.52
CEAB3,2024-01-04,7.47,7.49,7.25,7.26
CEAB3,2024-01-05,7.22,7.49,7.17,7.24
